source_id,target_id,pair_id,label,cosine_tfidf,price_sim,price_num_equal,manufacturer_lev,manufacturer_jaccard,manufacturer_relaxed_jaccard,manufacturer_overlap,manufacturer_containment,manufacturer_token_jaccard,description_lev,description_jaccard,description_relaxed_jaccard,description_overlap,description_cosine_tfidf,description_containment,name_lev,name_jaccard,name_relaxed_jaccard,name_overlap,name_cosine_tfidf,name_containment
b000he39mk,http://www.google.com/base/feeds/snippets/17771223071817478541,b000he39mk-http://www.google.com/base/feeds/snippets/17771223071817478541,True,0.5256692699291518,0.9998919339843781,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0426141670239516,0.06779661016949153,0.07876712328767123,0.0,0.40634533108698073,0.8695652173913043,0.8717948717948718,0.625,0.8571428571428571,0.0,0.7620742184811845,0.8333333333333334
b000h14rr4,http://www.google.com/base/feeds/snippets/10426833843056008758,b000h14rr4-http://www.google.com/base/feeds/snippets/10426833843056008758,True,0.4121347757628369,0.9999994221068683,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11921869724518246,0.09195402298850575,0.11764705882352941,0.0,0.29612168924196486,0.8,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.0,0.7547443921866098,1.0
b000ndibq4,http://www.google.com/base/feeds/snippets/2461116331238857888,b000ndibq4-http://www.google.com/base/feeds/snippets/2461116331238857888,True,0.5214163126455833,0.9995665801512491,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012347086232341058,0.03081232492997199,0.03225806451612903,0.0,0.47325857215638695,0.9565217391304348,0.5333333333333333,0.4444444444444444,0.4444444444444444,0.0,0.6498940403728262,0.8
b0001iqnc0,http://www.google.com/base/feeds/snippets/14425804478665246948,b0001iqnc0-http://www.google.com/base/feeds/snippets/14425804478665246948,True,0.2117301002679108,0.9999804961068062,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.4558823529411765,0.3076923076923077,0.3076923076923077,0.0,0.5346485806923604,0.6666666666666666
b000h22pg8,http://www.google.com/base/feeds/snippets/392494394952738157,b000h22pg8-http://www.google.com/base/feeds/snippets/392494394952738157,True,0.4387305646443128,0.9995652798917029,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05286653416908722,0.0625,0.08366533864541832,0.0,0.3529143055209986,0.7619047619047619,0.8571428571428572,0.4,0.4,0.0,0.41497161486000467,0.5714285714285714
b000nknb62,http://www.google.com/base/feeds/snippets/13773294714940805969,b000nknb62-http://www.google.com/base/feeds/snippets/13773294714940805969,True,0.27836663290639985,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20862559241706158,0.058823529411764705,0.0975609756097561,0.0,0.15072653315995585,0.22727272727272727,0.607843137254902,0.26666666666666666,0.35714285714285715,0.0,0.14253648784908377,0.4444444444444444
b000hedyio,http://www.google.com/base/feeds/snippets/16622880533554607802,b000hedyio-http://www.google.com/base/feeds/snippets/16622880533554607802,True,0.4680229484257396,0.9999445222593599,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.48571428571428577,0.4,0.4,0.0,0.6065951255548769,1.0
b000ndemb2,http://www.google.com/base/feeds/snippets/9858798962478264497,b000ndemb2-http://www.google.com/base/feeds/snippets/9858798962478264497,True,0.3520465453547734,0.9997595964572261,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.020111329570595516,0.014367816091954023,0.014367816091954023,0.0,0.2972296425193313,0.35714285714285715,0.5873015873015873,0.7,0.7,0.0,0.788148453288404,1.0
b000fvqo0o,http://www.google.com/base/feeds/snippets/4025192676992669735,b000fvqo0o-http://www.google.com/base/feeds/snippets/4025192676992669735,True,0.5051267136389754,0.9997973039840675,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23179285631718877,0.2,0.24675324675324675,0.0,0.4385592341317215,0.7619047619047619,0.46478873239436624,0.3333333333333333,0.3333333333333333,0.0,0.5236196231801713,0.8333333333333334
b000aqvrry,http://www.google.com/base/feeds/snippets/16846135635145492175,b000aqvrry-http://www.google.com/base/feeds/snippets/16846135635145492175,True,0.38114252918945635,0.9999940765954004,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24309949257280652,0.15492957746478872,0.24242424242424243,0.0,0.32266893582225914,0.4782608695652174,0.675,0.375,0.375,0.0,0.6089620681187621,0.6
b000hi1i9c,http://www.google.com/base/feeds/snippets/8050702989930375401,b000hi1i9c-http://www.google.com/base/feeds/snippets/8050702989930375401,True,0.46586045044255797,0.9999858416182741,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.41816823477225507,0.3142857142857143,0.3939393939393939,0.0,0.5345955366298982,0.6875,0.1777777777777778,0.1,0.1,0.0,0.26986278581858,0.3333333333333333
b000ogsgzq,http://www.google.com/base/feeds/snippets/18053677474084218860,b000ogsgzq-http://www.google.com/base/feeds/snippets/18053677474084218860,True,0.4900532152761664,0.9999992776335854,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.017397539657707694,0.024844720496894408,0.03556485355648536,0.0,0.4380868095793372,0.7058823529411765,0.2650602409638554,0.4444444444444444,0.4444444444444444,0.0,0.5004702969157729,1.0
b000088ner,http://www.google.com/base/feeds/snippets/1347968736695236641,b000088ner-http://www.google.com/base/feeds/snippets/1347968736695236641,True,0.5706947336624001,0.999855526717083,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3827488151658767,0.3404255319148936,0.4318181818181818,0.0,0.5295034744983182,0.6153846153846154,0.2857142857142857,0.25,0.25,0.0,0.32534252040084216,0.6666666666666666
b000ndid44,http://www.google.com/base/feeds/snippets/1396058941659125307,b000ndid44-http://www.google.com/base/feeds/snippets/1396058941659125307,True,0.1749162550920655,0.999956513541842,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09247393364928912,0.023255813953488372,0.023255813953488372,0.0,0.0274797204793649,0.16666666666666666,0.5,0.25,0.25,0.0,0.4770530364030946,0.5
b000a40w4a,http://www.google.com/base/feeds/snippets/16720347622986234211,b000a40w4a-http://www.google.com/base/feeds/snippets/16720347622986234211,True,0.4870035643576857,0.9998202752360513,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.4693877551020408,0.36363636363636365,0.36363636363636365,0.0,0.6904355902896645,0.5714285714285714
b000iwarqw,http://www.google.com/base/feeds/snippets/8805781114218671102,b000iwarqw-http://www.google.com/base/feeds/snippets/8805781114218671102,True,0.4393651693244913,0.9987134654156243,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1467873900638985,0.08275862068965517,0.145985401459854,0.0,0.314498904283209,0.5,0.3484848484848485,0.5,0.5,0.0,0.748656211408275,1.0
b000fbgaia,http://www.google.com/base/feeds/snippets/30822033968544493,b000fbgaia-http://www.google.com/base/feeds/snippets/30822033968544493,True,0.49841025229451913,0.9884425707864909,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19581966217037303,0.20689655172413793,0.20689655172413793,0.0,0.4578852589170801,0.5454545454545454,0.24083769633507857,0.22580645161290322,0.22580645161290322,0.0,0.28242635760450474,0.5833333333333334
b000hkpfje,http://www.google.com/base/feeds/snippets/17501757616782483517,b000hkpfje-http://www.google.com/base/feeds/snippets/17501757616782483517,True,0.47072642853572694,0.9998581272361755,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09428502943989439,0.12727272727272726,0.15527950310559005,0.0,0.4704101314479952,0.84,0.34782608695652173,0.4,0.4,0.0,0.4757489562385624,0.6666666666666666
b000hcz8gm,http://www.google.com/base/feeds/snippets/13673799320876526338,b000hcz8gm-http://www.google.com/base/feeds/snippets/13673799320876526338,True,0.4094701145000594,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03674361961640408,0.034220532319391636,0.058365758754863814,0.0,0.19614612064204673,0.47368421052631576,0.6170212765957447,0.625,0.625,0.0,0.7822692675658829,0.8333333333333334
b000b6n2oe,http://www.google.com/base/feeds/snippets/848125606533600340,b000b6n2oe-http://www.google.com/base/feeds/snippets/848125606533600340,True,0.16563412400705213,0.9996243694644159,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22764998266096403,0.0,0.011111111111111112,0.0,0.0,0.0,0.1707317073170732,0.25,0.25,0.0,0.5213318171029123,0.6666666666666666
b000i5wcp8,http://www.google.com/base/feeds/snippets/11018448213893210660,b000i5wcp8-http://www.google.com/base/feeds/snippets/11018448213893210660,True,0.698560724781168,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38687326209754985,0.125,0.14893617021276595,0.0,0.4565628753284302,0.2857142857142857,0.38888888888888884,0.5555555555555556,0.5555555555555556,0.0,0.7953195303020717,1.0
b000aa8796,http://www.google.com/base/feeds/snippets/13804410937823415271,b000aa8796-http://www.google.com/base/feeds/snippets/13804410937823415271,True,0.6228716312974854,0.9999994221068683,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7056035684415946,0.5483870967741935,0.5483870967741935,0.0,0.5885887571158808,0.7083333333333334,0.4375,0.3333333333333333,0.3333333333333333,0.0,0.3825200560613712,0.8333333333333334
b000hlp5w0,http://www.google.com/base/feeds/snippets/15030217405491356248,b000hlp5w0-http://www.google.com/base/feeds/snippets/15030217405491356248,True,0.2217868468844757,0.9999852637251425,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2572041374061646,0.05405405405405406,0.09859154929577464,0.0,0.16116449469990185,0.17391304347826086,0.10526315789473684,0.14285714285714285,0.14285714285714285,0.0,0.5587901549778435,1.0
b00007g3ai,http://www.google.com/base/feeds/snippets/10901373095934236651,b00007g3ai-http://www.google.com/base/feeds/snippets/10901373095934236651,True,0.43431420790128794,0.9992198442722483,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2627164489654375,0.06976744186046512,0.06976744186046512,0.0,0.191265374496919,0.14285714285714285,0.6181818181818182,0.7142857142857143,0.7142857142857143,0.0,0.7952953398745594,1.0
b000k757w4,http://www.google.com/base/feeds/snippets/17265475148454123541,b000k757w4-http://www.google.com/base/feeds/snippets/17265475148454123541,True,0.5540565300198277,0.999975584015187,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.134294106916155,0.10526315789473684,0.16666666666666666,0.0,0.46448335608134944,0.6363636363636364,0.5925925925925926,0.6666666666666666,0.6666666666666666,0.0,0.7460437960936932,1.0
b000b6n2m6,http://www.google.com/base/feeds/snippets/12929795214910360357,b000b6n2m6-http://www.google.com/base/feeds/snippets/12929795214910360357,True,0.1662325692079734,0.9999566580151249,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10333054432890933,0.015789473684210527,0.021164021164021163,0.0,0.015538211918927281,0.09090909090909091,0.6734693877551021,0.5,0.7142857142857143,0.0,0.631154105772596,0.6666666666666666
b000o8gs3g,http://www.google.com/base/feeds/snippets/4395553239306869895,b000o8gs3g-http://www.google.com/base/feeds/snippets/4395553239306869895,True,0.33860789752986536,0.9997403815105982,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2445676473218277,0.1111111111111111,0.13636363636363635,0.0,0.2433110672122199,0.22727272727272727,0.33333333333333337,0.25,0.25,0.0,0.513327003883252,0.6666666666666666
b000b6n2o4,http://www.google.com/base/feeds/snippets/1167394947195166949,b000b6n2o4-http://www.google.com/base/feeds/snippets/1167394947195166949,True,0.39239258494081986,0.9999424996333991,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10965410698855754,0.0,0.0,0.0,0.0,0.0,0.39682539682539686,0.2,0.2,0.0,0.38989358003849633,0.5
b000twz14o,http://www.google.com/base/feeds/snippets/17467141222535233488,b000twz14o-http://www.google.com/base/feeds/snippets/17467141222535233488,True,0.3254753673373104,0.9999253073127319,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13343865192206425,0.09210526315789473,0.136986301369863,0.0,0.23068449526032261,0.56,0.7333333333333334,0.7142857142857143,0.7142857142857143,0.0,0.9214202094210291,0.8333333333333334
b000bcdrdo,http://www.google.com/base/feeds/snippets/18395874674910243298,b000bcdrdo-http://www.google.com/base/feeds/snippets/18395874674910243298,True,0.5160914998205915,0.9999133160302498,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3299093775407008,0.3170731707317073,0.38461538461538464,0.0,0.4483320394999555,0.5416666666666666,0.5,0.5,0.5,0.0,0.632435274593735,0.8
b000bgpqos,http://www.google.com/base/feeds/snippets/11029185598470444071,b000bgpqos-http://www.google.com/base/feeds/snippets/11029185598470444071,True,0.8303552383594109,0.9999439443662282,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5231333273719038,0.425531914893617,0.45652173913043476,0.0,0.8036757557565888,0.9523809523809523,0.7837837837837838,0.375,0.375,0.0,0.4620319350173794,0.6
b000ozibhk,http://www.google.com/base/feeds/snippets/18418631443367666576,b000ozibhk-http://www.google.com/base/feeds/snippets/18418631443367666576,True,0.2873565357174354,0.999961714580027,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2698003263149716,0.04,0.04,0.0,0.11618459093350142,0.1111111111111111,0.5396825396825398,0.4166666666666667,0.4166666666666667,0.0,0.6908412748987893,1.0
b000067fk7,http://www.google.com/base/feeds/snippets/8900923119664778651,b000067fk7-http://www.google.com/base/feeds/snippets/8900923119664778651,True,0.5526911236754787,0.9998988687019581,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28042457466092996,0.3333333333333333,0.3333333333333333,0.0,0.40158574851716056,0.5,0.5373134328358209,0.5555555555555556,0.5555555555555556,0.0,0.7193200088083342,1.0
b000k7vio0,http://www.google.com/base/feeds/snippets/9592753698712041843,b000k7vio0-http://www.google.com/base/feeds/snippets/9592753698712041843,True,0.40203386170009203,0.9999994221068683,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28658729241320846,0.07936507936507936,0.0967741935483871,0.0,0.21550243747325332,0.25,0.36363636363636365,0.5,0.5,0.0,0.7138662665224288,1.0
b000hcvr5s,http://www.google.com/base/feeds/snippets/12218017436042377109,b000hcvr5s-http://www.google.com/base/feeds/snippets/12218017436042377109,True,0.3465111541265941,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01117365485378053,0.0189873417721519,0.021141649048625793,0.0,0.2072164794940991,0.9,0.6857142857142857,0.6666666666666666,0.6666666666666666,0.0,0.813194986425327,0.8
b00002s755,http://www.google.com/base/feeds/snippets/1946192615586358516,b00002s755-http://www.google.com/base/feeds/snippets/1946192615586358516,True,0.5664788725418545,0.999697328472289,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34858948318663957,0.125,0.2,0.0,0.3949535907096401,0.3,0.42105263157894735,0.36363636363636365,0.36363636363636365,0.0,0.553358982981849,0.5714285714285714
b00081i6ji,http://www.google.com/base/feeds/snippets/18411096849519146392,b00081i6ji-http://www.google.com/base/feeds/snippets/18411096849519146392,True,0.16925255662991345,0.9979827195506303,0.0,0.2941176470588235,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3846153846153846,0.00896741618134822,0.0061162079510703364,0.0061162079510703364,0.0,0.1446007652863073,0.18181818181818182,0.3857142857142857,0.17647058823529413,0.17647058823529413,0.0,0.2306025639973481,0.5
b000enucvk,http://www.google.com/base/feeds/snippets/3437735654737897918,b000enucvk-http://www.google.com/base/feeds/snippets/3437735654737897918,True,0.22279222025007173,0.9999708163968508,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06402865577180857,0.0273972602739726,0.041666666666666664,0.0,0.06843055775955602,0.3333333333333333,0.5416666666666667,0.6666666666666666,0.6666666666666666,0.0,0.8313343529787133,1.0
b000b57k4s,http://www.google.com/base/feeds/snippets/16798783463218493349,b000b57k4s-http://www.google.com/base/feeds/snippets/16798783463218493349,True,0.3053014805750256,0.9993936456315975,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09608279330689624,0.0,0.0,0.0,0.0,0.0,0.31506849315068497,0.3333333333333333,0.3333333333333333,0.0,0.40190554448946436,0.8
b00009nfc1,http://www.google.com/base/feeds/snippets/4441393199380874556,b00009nfc1-http://www.google.com/base/feeds/snippets/4441393199380874556,True,0.10965371013884992,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19154210718191758,0.0,0.0,0.0,0.0028460183704983395,0.0,0.5769230769230769,0.6666666666666666,0.6666666666666666,0.0,0.888770710438397,0.8
b0000ycfdq,http://www.google.com/base/feeds/snippets/4188176128903497851,b0000ycfdq-http://www.google.com/base/feeds/snippets/4188176128903497851,True,0.04543168255631875,0.9998975684424118,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.36,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0
b000922dwc,http://www.google.com/base/feeds/snippets/15297739858013318917,b000922dwc-http://www.google.com/base/feeds/snippets/15297739858013318917,True,0.3201880225609089,0.9998136294650372,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12670337893585587,0.10638297872340426,0.16417910447761194,0.0,0.2760448979311752,0.6,0.2857142857142857,0.2,0.2,0.0,0.07746326822461559,0.5
b000a7mfn8,http://www.google.com/base/feeds/snippets/18387170188665857199,b000a7mfn8-http://www.google.com/base/feeds/snippets/18387170188665857199,True,0.4526786804034282,0.999855526717083,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1869050937910709,0.08,0.08,0.0,0.3065351112904587,0.34782608695652173,0.4901960784313726,0.5,0.5,0.0,0.7342309935230997,1.0
b000o27rgy,http://www.google.com/base/feeds/snippets/3109934347512360013,b000o27rgy-http://www.google.com/base/feeds/snippets/3109934347512360013,True,0.4439240150795238,0.9999992776335854,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03771619737942563,0.051194539249146756,0.06944444444444445,0.0,0.3797022342095249,0.75,0.2597402597402597,0.3333333333333333,0.3333333333333333,0.0,0.6018386392386856,1.0
b000v7riie,http://www.google.com/base/feeds/snippets/17523098183862840727,b000v7riie-http://www.google.com/base/feeds/snippets/17523098183862840727,True,0.5924262574889189,0.9999416327937015,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.2549019607843137,0.2857142857142857,0.2857142857142857,0.0,0.5431536283300753,1.0
b000hc0m36,http://www.google.com/base/feeds/snippets/12949835105262366018,b000hc0m36-http://www.google.com/base/feeds/snippets/12949835105262366018,True,0.3877875960023497,0.9997983152970479,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03269743916523952,0.0380952380952381,0.04807692307692308,0.0,0.2752702308532736,0.5714285714285714,0.5365853658536586,0.625,0.625,0.0,0.6835360658443559,0.8333333333333334
b000hlt55i,http://www.google.com/base/feeds/snippets/17411408037622367354,b000hlt55i-http://www.google.com/base/feeds/snippets/17411408037622367354,True,0.5010603813818914,0.9999445222593599,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20869948128521845,0.14285714285714285,0.23076923076923078,0.0,0.4638761346594502,0.5,0.33333333333333337,0.25,0.25,0.0,0.5821876875347515,1.0
b000in351k,http://www.google.com/base/feeds/snippets/17079453403984087719,b000in351k-http://www.google.com/base/feeds/snippets/17079453403984087719,True,0.4604828077294749,0.998056400924918,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14763817518907435,0.04316546762589928,0.07407407407407407,0.0,0.3412859955088851,0.2727272727272727,0.7272727272727273,0.7,0.7,0.0,0.868864232896436,1.0
b00006rgnx,http://www.google.com/base/feeds/snippets/6732814497585724663,b00006rgnx-http://www.google.com/base/feeds/snippets/6732814497585724663,True,0.6068983107375907,0.9955323081990756,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16965793419927555,0.21212121212121213,0.23711340206185566,0.0,0.5492814736837518,0.875,0.2685185185185185,0.21052631578947367,0.21052631578947367,0.0,0.3246471021102276,0.4444444444444444
b000ndib6y,http://www.google.com/base/feeds/snippets/13659935621775890962,b000ndib6y-http://www.google.com/base/feeds/snippets/13659935621775890962,True,0.3331694851665839,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01872749110550735,0.03669724770642202,0.03860294117647059,0.0,0.27437938498371117,0.9523809523809523,0.6216216216216216,0.4,0.4,0.0,0.6437063129856734,1.0
b000ozhfsq,http://www.google.com/base/feeds/snippets/9997282084409978802,b000ozhfsq-http://www.google.com/base/feeds/snippets/9997282084409978802,True,0.6080854090823913,0.9999994221068683,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04266969566409461,0.04878048780487805,0.04878048780487805,0.0,0.4669950294569448,0.6666666666666666,0.75,0.75,0.75,0.0,0.8982122862953739,0.8571428571428571
b000kipk02,http://www.google.com/base/feeds/snippets/3911347389465432711,b000kipk02-http://www.google.com/base/feeds/snippets/3911347389465432711,True,0.14210366509905384,0.9999856971449912,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11964826129161198,0.02857142857142857,0.02857142857142857,0.0,0.031668897896544104,0.14285714285714285,0.36363636363636365,0.16666666666666666,0.16666666666666666,0.0,0.2747438727682625,0.2857142857142857
b000bo9rt0,http://www.google.com/base/feeds/snippets/1187936019689259805,b000bo9rt0-http://www.google.com/base/feeds/snippets/1187936019689259805,True,0.39884834054931867,0.9999274744119757,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11190409813214387,0.09375,0.09375,0.0,0.12503098917862232,0.5,0.29166666666666663,0.2,0.2,0.0,0.4407712829159953,0.6666666666666666
b000egidpy,http://www.google.com/base/feeds/snippets/5558998293398547766,b000egidpy-http://www.google.com/base/feeds/snippets/5558998293398547766,True,0.18108436249696497,0.9998542264575367,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26062387502683415,0.05084745762711865,0.10714285714285714,0.0,0.1188664413014255,0.11538461538461539,0.8518518518518519,0.125,0.125,0.0,0.2109197382017427,0.25
b000i8od4i,http://www.google.com/base/feeds/snippets/18213081663134894535,b000i8od4i-http://www.google.com/base/feeds/snippets/18213081663134894535,True,0.17918721545080873,0.9981650448336715,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09400653095442524,0.014705882352941176,0.022222222222222223,0.0,0.018731270600867593,0.06896551724137931,0.509090909090909,0.36363636363636365,0.36363636363636365,0.0,0.4778675932125211,0.6666666666666666
b000hi1i6u,http://www.google.com/base/feeds/snippets/3752772644614152917,b000hi1i6u-http://www.google.com/base/feeds/snippets/3752772644614152917,True,0.34294725415864646,0.999966771144929,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19423696682464447,0.1320754716981132,0.15384615384615385,0.0,0.21090680697156267,0.25,0.27083333333333337,0.18181818181818182,0.18181818181818182,0.0,0.49649436246778667,0.5
b000gcd6lw,http://www.google.com/base/feeds/snippets/6581993018347517264,b000gcd6lw-http://www.google.com/base/feeds/snippets/6581993018347517264,True,0.3979958942001656,0.9997257897090236,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24210790621763284,0.07042253521126761,0.15151515151515152,0.0,0.2708575627099374,0.18518518518518517,0.5238095238095238,0.4666666666666667,0.4666666666666667,0.0,0.676876147866989,1.0
b000egmaj4,http://www.google.com/base/feeds/snippets/7247732872667648705,b000egmaj4-http://www.google.com/base/feeds/snippets/7247732872667648705,True,0.42802097792993715,0.9999852637251425,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23483096366508682,0.07272727272727272,0.09259259259259259,0.0,0.3055159041490448,0.13793103448275862,0.3620689655172413,0.36363636363636365,0.36363636363636365,0.0,0.5998378934984808,1.0
b000jf5zec,http://www.google.com/base/feeds/snippets/13368045031336320583,b000jf5zec-http://www.google.com/base/feeds/snippets/13368045031336320583,True,0.4661487939460256,0.999422251341615,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2998064214671918,0.11904761904761904,0.11904761904761904,0.0,0.2739388612631649,0.25,0.39473684210526316,0.4,0.4,0.0,0.6585948339938976,1.0
b00021xhzw,http://www.google.com/base/feeds/snippets/18430621475529168165,b00021xhzw-http://www.google.com/base/feeds/snippets/18430621475529168165,True,0.38983689358299006,0.9998987242286752,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2653862143510435,0.07272727272727272,0.09259259259259259,0.0,0.17964055580734875,0.21052631578947367,0.25,0.4,0.4,0.0,0.4759987948050005,0.5714285714285714
b000098xjo,http://www.google.com/base/feeds/snippets/16361312648941715869,b000098xjo-http://www.google.com/base/feeds/snippets/16361312648941715869,True,0.1253490990675517,0.9998136294650372,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.7575757575757576,0.5,0.7142857142857143,0.0,0.5947034388304874,0.6666666666666666
b000v809mk,http://www.google.com/base/feeds/snippets/17424435152951418977,b000v809mk-http://www.google.com/base/feeds/snippets/17424435152951418977,True,0.595713224877746,0.9999484230379987,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.45614035087719296,0.375,0.375,0.0,0.5809675994257056,1.0
b00006j02n,http://www.google.com/base/feeds/snippets/18268949289189904876,b00006j02n-http://www.google.com/base/feeds/snippets/18268949289189904876,True,0.5328548916842945,0.9999264630989952,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26631202243930746,0.16470588235294117,0.2073170731707317,0.0,0.4938411417999754,0.5185185185185185,0.9615384615384616,0.6,1.0,0.0,0.29003087712211645,0.75
b000exu9ay,http://www.google.com/base/feeds/snippets/17823721749459533075,b000exu9ay-http://www.google.com/base/feeds/snippets/17823721749459533075,True,0.29968409512888866,0.9999566580151249,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16213936158917386,0.04,0.04,0.0,0.11613931350670206,0.21428571428571427,0.7096774193548387,0.7142857142857143,0.7142857142857143,0.0,0.8305180501099272,0.8333333333333334
b00097iaym,http://www.google.com/base/feeds/snippets/18354270349835110075,b00097iaym-http://www.google.com/base/feeds/snippets/18354270349835110075,True,0.4667229564778609,0.9996097776628412,0.0,0.4375,0.5,0.5,0.0,1.0,0.5833333333333333,0.16257331894326874,0.1111111111111111,0.1111111111111111,0.0,0.2818849327193893,0.26666666666666666,0.34615384615384615,0.2727272727272727,0.2727272727272727,0.0,0.4588926475823014,0.42857142857142855
b000io7a9m,http://www.google.com/base/feeds/snippets/13440353610523579374,b000io7a9m-http://www.google.com/base/feeds/snippets/13440353610523579374,True,0.7044990868719027,0.9999858416182741,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18494245091401487,0.16129032258064516,0.2,0.0,0.514672862282943,0.8333333333333334,0.5194805194805194,0.46153846153846156,0.46153846153846156,0.0,0.7486088056886605,1.0
b000ndibkk,http://www.google.com/base/feeds/snippets/4247841323668156699,b000ndibkk-http://www.google.com/base/feeds/snippets/4247841323668156699,True,0.34062404293613546,0.9994366986699067,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.5740740740740741,0.4,0.4,0.0,0.481151909406854,0.6666666666666666
