subject_id,brand,description,specTableContent,title
5635498,,"""<p>This fine luxury timepiece, model number WB710009 from Cartier gives style and high tech functionality for watch enthusiasts and average wearers alike. This Ladies timepiece combines performance and unmatched craftsmanship. </p>

<p> 
This is a watch of reliable functionality and exquisite style. A silver dial provides superior readability. Its quartz (battery) movement is as intricately crafted as the exterior. Its complications are representative of this jeweler’s unique expertise of watches that take advantage of all of the space in the dial. The numbers on this timepiece are in roman numeral style, seamlessly fitting right in with the entire piece. The case is finely created out of 18k white gold, both attention grabbing and is crafted to last. The watch’s 18k white gold band fits snugly and fashionably over your wrist. This bezel is one that will not be forgotten and will always be by your side. It encloses the mineral crystal of the watch. It has a 100 ft (30 meter) water resistance. The true highlight of this piece is the diamonds that are located in the crown, case, bezel of this watch. </p>

<p>Northeastern Fine Jewelry has a stunning selection of watches from the best watchmakers in the world. For more information, call 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",," ""Cartier Tank Américaine Watch WB710009"" ""Shop Cartier WSTA0016 Watches | Northeastern Fine Jewelry"""
17495652,,"""
One center princess cut diamond, at approximately .16 carat total weight, has been hand-selected for exceptional fire and sparkle. This brilliant stone sparkles in a dazzling 14 karat yellow gold setting.
Item Number: 41040835
""@en ",," "" Princess Cut Diamond Ring ""@en ""Princess | Shane Co.""@en"
10349568,,"""A beautiful design from the Tango collection by Raymond Weil. This elegant timepiece is made from stainless steel and features a round mother of pearl dial. The dial of the watch includes a date window and combination hour markers - 8 diamond hour markers & Roman numerals in silver. It has a 28mm case, 100m water resistant and fastens with silver metal bracelet. It is powered by a quality Swiss quartz movement. ""@en ",," "" Raymond Weil Ladies' Tango Diamond Watch""@en ""Ladies' Watch (5391-ST-00995) - WATCH SHOP.com™""@en"
6044733,,"""Longines L37004966 Erkek Kol Saati ürünü özelliği ve fiyatı ile hizlisaat.com'da! Longines marka ürünler sizlerle.""@tr ",," "" LONGİNES L37004966 Erkek Kol Saati ""@tr ""Longines En Ucuz Fiyat""@tr"
1531411,,," Гаранция: 24 месеца Корпус: Полимер Каишка: Полимер Водоустойчивост: 10 bar Вид: Мъжки Цвят: черен сив Вид показания: Дигитален Стъкло: Минерално Основни функции: Хронометър Таймер Термометър Соларно захранване Световно време Аларма Календар 12/24 часов формат Барометър Алтиметър Памет данни Внедрени технологии: TOUGH SOLAR Сигнал / покзател за слаба батерия: Да Сигнал бутони вкл/изк: Да Отложена аларма (snooze): Да Сумира изкачените височини: Да Допълнителна информация: Sunrise / дисплей залез Термометър (-10 ° C / + 60 ° С) Точност: 15 ± секунди месечно Живот на батерията, приблизително: 2 години Батерия вид: CTL1616 Размери: 56,0 х 47,0 х 12,6 мм Тегло: 57 гр."," ""Casio PRG-300-1A2ER""@bg PRG-300-1A2ER | Pro Trek Stotak.com""@bg"
9106256,,"""<p> A luxury timepiece makes a brilliant statement of style. While many people think watches are simply a practical device, a fine timepiece can also showcase your style. At Dejaun Jewelers, we are delighted to offer diverse selection of some of the worldâ€™s most beloved luxury watch brands, including Dior. We are also honored to be an authorized Dior retailer in Los Angeles. Dior's unique timepieces are built to last. This Gents watch with model number CD084850M001 comes from the beloved Chiffre Rouge collection. The water resistance of this watch is 150 ft (50 meter).</p>"" ",," ""Dior Chiffre Rouge Watch CD084850M001"" CD084610A004 | Dejaun Jewelers"""
4429381,,"""<p> At Costello Jewelry Company in Naperville we offer a large selection of luxury watches.We are honored to be a Michele retailer. As an authorized retailer, you can rest assured that every Michele watch we carry is 100% authentic and backed by a generous warranty.  Michele watches are crafted for reliability and they are purchased for their attention to detail. This MWW21B000009 Stainless steel Ladies Michele watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",," ""Michele Serein Mid Watch MWW21B000009"" ""Shop Michele MW21B01D2963_MS16DH315750 Watches | Costello Jewelry Company"""
10625615,,"""<p> At Costello Jewelry Company in Naperville we offer a large selection of luxury watches.We are honored to be a Michele retailer. As an authorized retailer, you can rest assured that every Michele watch we carry is 100% authentic and backed by a generous warranty.  Michele watches are crafted for reliability and they are purchased for their attention to detail. This MWW21B000009 Stainless steel Ladies Michele watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",," ""Michele Serein Mid Watch MWW21B000009"" ""Shop Michele MW21B00A0106_MS16DH235009 Watches | Costello Jewelry Company"""
6812692,,"""<p>This lustrous luxury watch, model number MWW21B000015 from Michele provides style and top notch functionality for your everyday fashion. This Ladies timepiece adopts a distinctive design as well as classic watchmaking details. </p>

<p> 
This is a watch of numerous functionality and distinct style. A white dial provides superior readability. Its quartz (battery) movement features complications you’ll come to cherish. This watch includes date, central 60 second hand complications. Its complications will amaze you because of this piece’s technical precision. The numbers on this timepiece are in roman numeral style, adding to this piece’s luxurious feel. The neat round case is 36 mm. The case is expertly created out of stainless steel, 18k yellow gold plated, both eye catching and structurally stable. The watch’s stainless steel, 18k yellow gold plated band was designed to be worn all day and still be comfortable to wear. This watch's bezel features gorgeous yellow gold plated stainless steel that speaks volumes. This bezel is one of a kind and will always be by your side. It encircles the scratch resistant sapphire crystal of the watch. It has a 150 ft (50 meter) water resistance. The true showstopper of this piece is the diamonds that are located in the dial of this watch. </p>

<p>Northeastern Fine Jewelry knows exactly what features watch lovers adore. For more information, call 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",," ""Michele Serein Mid Watch MWW21B000015"" ""Shop Michele MWW21B000017 Watches | Northeastern Fine Jewelry"""
11175900,,"""<p> At Naperville’s most popular jewelry destination we offer a comprehensive selection of precise watches.We are happy to be a Michele retailer. As an authorized retailer, you can rest assured that every Michele watch we carry is 100% authentic and backed by a generous warranty.  Michele watches are built for precision and they are known for their luxurious details. This MWW06P000100 Gold plated stainless steel Ladies Michele watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",," ""Michele Deco Watch MWW06P000100"" ""Shop Michele MWW06P000108 Watches | Costello Jewelry Company"""
12280084,,"""<p>This impeccable 18k white gold Mikimoto pendant, pearl necklace with a cable (standard) chain imparts its beauty onto anyone that wears it. 
</p>

<p>
This necklace with the model number PPS1102NDW is a gorgeous piece. Beautiful pendants are exquisite centerpieces to any and all looks. This necklace utilizes pearl in an attention grabbing and alluring way. This simply adds elegance and unsurpassed glow. A 7.5 mm pearl turns up the sophistication level.</p>

<p>Northeastern Fine Jewelry prides itself on having a necklace for every type of person. Give Northeastern Fine Jewelry a call at 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",," ""Mikimoto Necklaces Necklace PPS1102NDW"" ""Shop Mikimoto PPL 351BD W 9 | Northeastern Fine Jewelry"""
12018426,,"""<p>This palladium, 14k white gold modern wedding band for Gents by ArtCarved is preferred by many newlyweds for its superior comfort level and extraordinary design. The 11-WV7365W-G tells your romantic late with eye-catching attention to detail and carefully crafted metals and material. Fall for this ring, experience it first hand, and allow this ring’s astoundingly comfortable fit and individualistic look be the symbol for your everlasting relationship.</p>

<p>This band was crafted with great care and love, masterfully cut from palladium, 14k white gold. The band's metal both speaks to the lasting strength of your trust and the unending beauty of your relationship as well. </p>

<p>Northeastern Fine Jewelry can make jewelry to your exact specifications. Do you have any questions? Contact Northeastern Fine Jewelry at 1-855-795-NEFJ or info@nefj.com.</p>"" ",," ""ArtCarved Contemporary Wedding Band 11-WV7365W-G"" ""Shop ArtCarved 11-WV7393-G bands | Northeastern Fine Jewelry"""
11490333,,"""<p>This modern 14k white gold three stone engagement ring by ArtCarved is hand-forged for high-quality detailing. The model number 31-V219ERW-E is the perfect ring for you to ask her the question.</p>

<p>An incredible Round cut center stone in a prong setting creates even more symmetry with clean cuts and maximum brilliance. A prong setting is designed to give your center stone both security and added brilliance. The prong setting only helps to bring the best out of your side stones. Side diamonds have a total weight of 1.30 ct. The center stone is not included (sold separately). <p>

<p>Northeastern Fine Jewelry provides exceptional service when you choose to come into one of our jewelry showrooms. Call Northeastern Fine Jewelry at 1-855-795-NEFJ or email at info@nefj.com to purchase your ring now.</p>"" ",," ""ArtCarved Classic Engagement Ring 31-V219ERW-E"" ""Shop ArtCarved 31-V226ERW-E rings | Northeastern Fine Jewelry"""
2712674,,"""<p>This vintage 14k white gold halo engagement ring by ArtCarved has beautiful intricate details, making it an irresistible head turner. The model number 31-V734ERW-E is the best ring for you to ask the big question.</p>

<p>An incredible Round cut center stone in a prong setting radiates a brilliant glow from shank to setting. A prong setting is meant to provide a secure hold on your center stone.   Luxurious diamond highlights this fantastic piece.  
Gorgeous side diamonds cut in round shapes travel in a 1/2 way continuity down the ring set in a prong setting adding more areas for the light to hit your ring. This ring’s 1/2 way continuity along the ring adds to the uniqueness of this ring as it speaks to the love you two share. The prong setting only helps to bring the best out of your side stones. The center stone is not included (sold separately). <p>

<p>Northeastern Fine Jewelry in Albany, New York City, Glen Falls, and Schenectady provides exceptional service when you choose to come into one of our jewelry showrooms. Call Northeastern Fine Jewelry at 1-855-795-NEFJ or email at info@nefj.com to buy your ring now.</p>"" ",," ""ArtCarved Classic Engagement Ring 31-V734ERW-E"" ""Shop ArtCarved 31-V743ERRR-E rings | Northeastern Fine Jewelry"""
5548585,,"""
Comfort Fit, engraved wedding band with polished center groove                                "" "," Metal Type 14K White Gold, Palladium Stones Type Without Stone Wedding Band Style Modern Gender Gents Product Type Wedding Bands Width - mm 6.00"," ""ArtCarved Contemporary 11-WV7365W-G"" ""Shop ArtCarved 11-WV7365W-G Wedding bands | Carter's Diamonds and Fine Jewelers"""
17557369,,"""<p>Who says you can’t have functionality and style all in one piece? This timepiece from Longines is out to prove just that. The body of the watch is a Stainless steel case material. While its soul, the mechanism, is of Automatic (self winding) movement. The timepiece is enclosed in a 38-mm case .  The case is Polished bezel type which gives the piece a definitive craftsmanship. The watch’s face is decked with a Black dial that not only matches but highlights the piece, as a whole. Features such as Date, Central 60 second hand as added complications make this piece more functional than ordinary. Now surely your watch won’t only tell time, it will also tell of your endearing sense for fashion and functionality.</p>

<p>Merry Richards is an authorized and trustworthy distributor of Longines’s <product_type>. You can do business with us by calling at 630-516-8000. We can also be reached through this email address: scott@merryrichardsjewelers.com.</p>"" ",," ""Longines Master Collection L2.628.4.51.7"" ""Shop Longines at Merry Richards"""
8688929,,"""<p>An elegant timepiece will always convey sophistication and style- and this timepiece from Alpina brings you just that. This Gents’ watch can surely be an awe-striking piece once you lay eyes upon it. With a Polished bezel, this beauty represents thorough craftsmanship. The Stainless steel case that encloses this piece’s mechanism is also evidence of the quality that comes from this stylish item. The contrasting Gray dial color adds a pronounced sense of luxury. Also important to note is the Scratch resistant sapphire crystal that protects the dial. With additional Central 60 second hand, Chronograph, Date, Small second hand complications to spice up this already brillliant timepiece, you’ll surely bring home a winner if you get yourself one of these beauties. </p>
<p>This chic and classy watch from Alpina has a Pin buckle clasp type and sports a Quartz (battery) movement. The numbers in the face of the dial are in Indexes. This watch also comes with a 2 years international warranty. It is also water resistant for 330 ft (100 meter). </p>
<p>This watch is just one of the many impressive pieces we have in store for you. Moyer Fine Jewelers is an authorized dealer of Alpina. We are available to answer your questions and look forward to hearing from you soon. </p>"" ",," ""Alpina Pilot Quartz Chronograph Watch AL-372BGR4S6"" ""Shop Alpina AL-372BMLY4FBS6 | Moyer Fine Jewelers"""
4101185,,,," ""Ladies Dreamnight Chronograph Watch ""@de ""Swatch eisern Uhren""@de"
8123961,,,," ""Serein Mid Diamond, Diamond Dial Watch"" ""Dynamic Filter"""
5809589,"""Casio""@de","""
					Artikel-Nr.: 4225 WV-58DE-1AVEF
					
					Hintergrundbeleuchtung auf Knopfdruck
					

					DCF/MSF/WWVBWWV ist das Rufzeichen des vom National Institute of Standards (NIST) and Technology bereitgestellten Zeitzeichensenders für die USA. Es wird vom Bundesstaat Colorado aus (40°40′47″N 105°2′33″W) auf  2,5, 5, 10, 15 und 20 MHz (Kurzwelle)gesendet.

Unter dem Rufzeichen WWVB wird am selben Standort ein Langwellensender betrieben, der auf 60kHz sendet.

Für den pazifischen Raum betreibt das NIST einen weiteren Sender (Rufzeichen  WWVH) auf der Insel Kauaʻi in Hawaii, der auf 2,5 MHz, 5 MHz, 10 MHz und 15 MHz sendet. Noch Fragen? Hier geht es zum Uhren-Lexikon/JJY- Funksignalempfänger
					

					WeltzeitDamals verfügte jeder Ort über eine eigene Uhrzeit. Stand die Sonne am höchsten Punkt, so war es 12 Uhr. 

Dies führte in späterer Zeit zu Verwirrung bezüglich Fahrplänen von Bus oder Bahn.
Ein weltweites Zeitzonensystem wurde erstmals im Jahre 1879 vorgeschlagen - dies führte nach einigen Konferenzen dazu, dass die Erde in 24 Stundenzonen eingeteilt wurde. 
Hier liegen die Differenzen zwischen jeder Zeitzone eine Stunde und somit 23 Stunden maximal zu der jeweils rückwärts gesehenen Zeitzone.

 Noch Fragen? Hier geht es zum Uhren-Lexikon
					

					Stoppfunktion (1/100 - 1STD)
					

					Countdown-Timer (Nullzählalarm) Die rückwärts laufende Stoppuhr gibt nach Ablauf einer eingestellten Zeit ein Signal ab.
					

					Tagesalarm
					

					Multi-Language
					

					2 Jahre 1 Batterie Ca. 2 Jahre lang versorgt die Batterie Ihre Uhr mit der nötigen Energie.
					

					Automatischer Kalender
					

					12-/24-Stunden-Format
					

					Gewölbtes Uhrenglas Die Oberfläche des Uhrenglases ist gewölbt. So bietet es eine hohe Stabilität und Widerstandskraft gegen Druck.
					

					Resin-Gehäuse
					

					Edelstahlarmband
					

					Sicherheitsverschluss
					

					WasserdichtigkeitsDie Angaben über die  Wasserdichtigkeit von Uhren führen immer wieder zu Missverständnissen, da die  angegebenen Meterangaben meist wenig Aussagekraft haben. Im Folgenden nun ein  paar Richtlinien, die den richtigen Umgang mit ihrer Uhr und Wasser erleichtern  sollen:
Es kann auch vorkommen, dass die Angabe der Wasserdichtigkeit in Bar statt Metern vorliegt. Dies ist  dann folgendermaßen zu verstehen:
3 bar = 30 m / 5 bar = 50 m  / 10 bar = 100 m / 20 bar = 200 m 	 Noch Fragen? Hier geht es zum Uhren-Lexikon-Klassifizierung (5 Bar/ 50M)
					

					Abmessungen 53,40mm x 43,70mm x 12,00mm (H x B x T)
					

					Gewicht 87,20 g
					

					100 Tage Niedrigpreisgarantie, bei uhrzeit.org kaufen Sie ohne Preisrisiko!
					

					Für unsere Waren bestehen die gesetzlichen Gewährleistungsrechte
						
				""@de ",," ""Wave Ceptor Herrenfunkuhr""@de ""Casio Wave Herrenfunkuhr WV-58DE-1AVEF nur 69 90 €""@de"
9512950,,,," ""Check Web Prices"", ""Clothing Clothing Accessories Watches"", ""Casio GA201-1A G-Shock Alarm"" Alarm Watches price comparison"""
5730702,"""TomTom""@en","""Run with over 500 songs and your heart rate on your wristFeatures

Built-in Heart Rate Monitor: See your heart rate on your wrist with the built-in heart rate monitor. No chest strap needed.*
GPS Tracking: Time. Distance. Speed. Pace. Routes. Live stats, on the go.
Play over 500 songs from your watch: Over 500 Songs of Music Storage (3GB)
Multisport Modes: Track all your sports. Run. Bike. Swim. Treadmill. Gym. Indoor cycling and more.
Route Exploration: Explore new routes and find your way back to the start.
Long Battery Life: Get up to 11 hours of battery lifetime when tracking yourself with GPS
24/7 Activity Tracking: Capture your heart rate, steps, active minutes, and calories burned throughout the day.
Race Mode: Select one of your past performances to race against.
Interval Training: Improve speed and fitness with custom work-rest sessions.
Perfect Fit: Select large or small watch straps to ensure the perfect fit for your wrist.
Indoor Training Mode: Track your performance on the treadmill or in the gym.
Wireless Syncing: Sync your watch wirelessly with your favourite running apps.
Water Resistant to 40m: Get wet. Dive into the pool and run in all weather conditions.
Customisable Straps: Switch watch straps to fit your kit or match your mood.
Social sharing: Celebrate your success with friends. Share your workouts online.
QuickGPS: Get started faster with quicker GPS reception
Ultra-Slim Design: Notice your watch only when you want to
One-Button Control: Navigate easily through menus with a single button.
Goal Setting: Set and track your progress on daily and weekly goals.
Automatic Sleep Tracking: Track your sleep patterns and know if you're getting the sleep you need.
5 Heart Rate Training Zones: Training in 5 different heart rate zones helps to get results faster.""@en ",," ""TomTom Runner 3 Cardio + Music GPS Sports Watch Bluetooth Headphones - Black / Green S""@en online""@en"
3102673,"""Junghans""@de","""
					Artikel-Nr.: 3538 027/3591.00
					
					Sportlich-elegante Herren-AutomatikuhrDie Automatikuhr ist eine mechanische Armbanduhr, bei der die Feder bei Armbewegungen des Trägers durch einen Rotor in kleinen Schritten aufgezogen wird.
Der Rotor, der zumeist kugelgelagert ist, bleibt bei Bewegungen des Uhrgehäuses aufgrund seiner Massenträgheit und der Schwerkraft im Raum stehen, wobei ein Drehmoment auf den Aufziehmechanismus ausgeübt wird. Im Normalfall wird die Feder in beide Drehrichtungen aufgezogen. Liegt die Drehbewegung des Gehäuses in der Achse des Rotors, so beruht das Prinzip allein auf dem Trägheitsmoment des Rotors. Dieses Phänomen funktioniert also auch in der Schwerelosigkeit. Bei Drehbewegungen, die senkrecht zur Achse des Rotors stattfinden, kommt die Exzentrizität desselben zum Tragen: Der Rotor ist zumeist nur halbkreisförmig ausgebildet, so dass sein Schwerpunkt nicht mit seiner Achse zusammenfällt. Wird die Uhr nur leicht aus der Horizontalen gedreht, genügt dies gegebenenfalls für eine 180-Grad-Drehung des Rotors. Eine Rutschkupplung verhindert ein Überdrehen der Zugfeder, wenn die Uhr bereits voll aufgezogen ist. Automatikuhren zeichnen sich neben ihrer einfachen Handhabung auch durch einen erheblich gleichmäßigeren Lauf aus, der durch die stets gleichmäßig gespannte Feder ausgelöst wird.  Noch Fragen? Hier geht es zum Uhren-Lexikon der Marke Junghans.
					

					Das Gehäuse ist aus hochwertigem Edelstahl gefertigt und hat eine fein gebürstete Oberfläche.
					

					Auf dem schwarzen Zifferblatt befindet sich ein Junghans Schriftzug.
					

					Die Zeiger sind aus Edelstahl gefertigt. Die IndizesIndizes ist das deutsche Wort für das lateinische Index. Spricht man von Indizes, dann sind die Zahlen die die Zeit anzeigen (bei vielen Uhren z.B. arabische Zahlen: 3, 6, 9, 12, aber auch z.B. römische Zahlen: III, VI, IX, XII) oder stattdessen die Platzhalter dafür gemeint. Platzhalter können je nach Gestaltung der Uhr die Unterschiedlichsten Formen haben. Uhrenindexe werden oft nicht nur aufgemalt sondern auch aufgesetzt – bei exklusiven Uhren auch veredelt (mit z.B. Gold, Rosegold, Silber, Chrom). Noch Fragen? Hier geht es zum Uhren-Lexikon und Zeiger sind zudem mit einer umweltfreundlichen Leuchtmasse beschichtet.
					

					Die Uhr verfügt über eine Stopp-Funktion, diese wird über die DrückerDas ist der Teil, mit dem sich eine Funktion der Uhr steuern lässt, bei Savonnettes z. B. das Öffnen des Sprungdeckels, bei Chronographen das Starten, Stoppen und Nullstellen, bei Weltzeituhren das Verstellen der Zonenzeiten. Er befindet sich meist neben der Krone am Gehäuserand.  Noch Fragen? Hier geht es zum Uhren-Lexikon am Gehäuserand bedient.
					

					Auf dem Zifferblattrand befindet sich eine vollständige MinuterieAuf dem Zifferblatt umlaufende Einteilung der Minuten, oft zwischen zwei Kreise eingefaßt (‘Eisenbahnminuterie = sieht aus wie Eisenbahnschienen) und teilweise mit ‘5’-Minutenzahlen versehen. Noch Fragen? Hier geht es zum Uhren-Lexikon.
					

					Das gewölbte und beidseitig entspiegelte SaphirglasSaphirglas (Al2O3) ist von den üblichen Uhrengläsern das härteste. Lediglich der Diamant und einige Karbide weisen eine größere Härte auf und können Kratzer auf einem Saphirglas verursachen. Da Saphirglas relativ stark spiegelt, wird es häufig mit einer Beschichtung versehen (sog. 'Antireflex-Saphir'), die dann leider nicht dieselbe Widerstandsfähigkeit aufweist. Noch Fragen? Hier geht es zum Uhren-Lexikon schützt die Uhr vor äußeren Einflüssen.
					

					Die zwölfeckige, drehbare LünetteDie Lünette ist Bestandteil des Uhrengehäuses. Es handelt sich dabei um einen Ring mit Nut, der auf das Gehäuse einer tragbaren Uhr montiert ist. Dieser Ring ist entweder fest verschraubt oder drehbar und eignet sich dann als Anzeige bestimmter Werte (Himmelsrichtung, zweite Zeitzone, Geschwindigkeitsmesser.)
 Noch Fragen? Hier geht es zum Uhren-Lexikon ist ebenfalls aus hochwertigem Edelstahl gefertigt und ist mit einer Minutenskalierung versehen.
					

					Die Uhr wird durch ein präzises Automatikwerk KaliberDas Kaliber beschreibt die Form und die Größe eines Uhrwerks. Die Kalibernummer steht für den Werkstyp einer Uhr. ETA beispielsweise ist einer der größten Schweizer Anbieter mechanischer Werke. Anhand der Nummer kann ein Uhrenmacher im Bedarfsfall die passenden Ersatzteile für einen bestimmte Uhr bestimmen. Noch Fragen? Hier geht es zum Uhren-Lexikon J880.4 angetrieben.
					

					Das Gehäuse hat einen Durchmesser von ca. 43.3 mm, die Höhe beträgt ca. 14.4 mm.
					

					Das Band ist aus hochwertigem Rindsleder mit Vernietung gefertigt und verspricht einen hohen Tragekomfort.
					

					Das Lederband wird mit einer DornschließeEine Dornschließe beschreibt die Verschlussart einer Uhr.  In dem längeren Armbandteil werden löcher gestanzt. Auf der anderen Seite befindet sich die Dornschließe, welche aus einem Dorn und einem Metallbügel in U-Form, diese verhindert, dass der Dorn aus dem Loch rutscht.
Dornschließen sind an diversen Materialien zu finden und erstrecken sich in alle Preisklasse. Häufig findet man Dornschließen bei Lederarmbändern oder Textilarmbändern.

 Noch Fragen? Hier geht es zum Uhren-Lexikon aus Edelstahl verschlossen.
					

					100 Tage Niedrigpreisgarantie, bei uhrzeit.org kaufen Sie ohne Preisrisiko!
					

					Für unsere Waren bestehen die gesetzlichen Gewährleistungsrechte
					

					Informationen zu AutomatikuhrenWas sind eigentlich Automatikuhren?Automatikuhren sind Uhren, welche ein mechanisches Uhrwerk aufweisen und von einem Rotor angetrieben werden. Dieser wird  durch Bewegungen vom Arm bzw. Handgelenk  zum Rotieren gebracht  um die Hauptantriebsfeder aufzuziehen.  Aufgrund dessen wird laufend Energie hergestellt, so dass eine Batterie überflüssig wird. Die Gangabweichungen einer Uhr variieren je nach Fertigung, Kalibrierung beim Hersteller, Lebensstil, sowie Tragegewohnheit des Trägers. Die meisten Automatikuhren haben eine Gangabweichung von -20/+30 Sekunden am Tag.  Dies muss leider akzeptiert werden. Sofern eine höhere Ganggenauigkeit gewünscht ist, sind Uhren mit Chronometerprüfung  eine gute Wahl.  Hier erhalten die Uhren das Bewertungszertifikat COSC, für welches sie im Vorfeld diverse Tests bestehen müssen – erst dann dürfen sie sich als Chronometer bezeichnen. Die Ganggenauigkeit darf maximal -4/+6 Sekunden Abweichung am Tag aufweisen und ist ca. 20 Mal genauer als eine normale Automatikuhr. Um der Ganggenauigkeit positiv entgegen zu wirken spielen die Tragegewohnheiten des Trägers eine große Rolle, denn ein aktiver Uhrenträger kann sich über eine genauere Uhr freuen als ein „passiver“ Uhrenträger.Neben der Ganggenauigkeit spielt auch die Gangreserve eine zentrale Rolle bei Automatikuhren. Die Gangreserve, auch Gangautonomie genannt, bezeichnet die Zeitdauer, in der das Uhrwerk weiterläuft, nachdem sie das letzte Mal bewegt wurde. Hier variiert die Stundenanzahl sehr stark und liegt je nach Uhr zwischen 32 und 60 Stunden.Die Langlebigkeit einer Automatikuhr  kann durch das Verhindern von starken Temperaturschwankungen, unnötigen Stößen, Luftdruckschwankungen und Wasserdruck, sowie das häufige Tragen einer Uhr erheblich verbessert werden. Dies wirkt sich auf alle Teile, insbesondere auf das Uhrwerk, sehr positiv aus.Ein großer Vorteil von Automatikuhren ist, dass sie ohne Batterien auskommen. Des Weiteren entfällt das manuelle Aufziehen der Triebfeder. Somit wird eine lange Haltbarkeit einer Automatikuhr gewährleistet. Das Uhrwerk sollte nach 2-5 Jahren ggf. überholt werden, um die Haltbarkeit weiter sicherzustellen.Zu guter Letzt ist es wichtig zu wissen,  wo der Unterschied zwischen Quarz- und Automatikuhren liegt. Quarzuhren sind im Handel in analoger und digitaler Ausführung erhältlich.  Sie sind elektromechanische oder auch vollelektronische Uhren deren Taktgeber ein elektronischer Oszillator ist. Daher ziehen sie ihre Energie meist aus einer Batterie oder aus Knopfzellen. Einige wenige Ausnahmen gibt es, in denen mechanische Energie über einen Mechanismus  in elektrische Ladung umgewandelt und in Akkus gespeichert wird. Dies ist beispielsweise bei der Linie Seiko Kinetic der Fall. Quarzuhren werden meist als Echtzeituhren bezeichnet. Hieraus lässt sich schließen, dass eine Quarzuhr im Gegensatz zu einer Automatikuhr hinsichtlich der Genauigkeit ganz klar die Nase vorn hat und ohne Bewegung der Uhr absolute Genauigkeit aufweist.Automatikuhren sind besonders interessant für Uhrenkenner. Einen Blickfang stellt der flüssig laufende Sekundenzeiger dar. Häufig sind die Uhren mit einem Glasboden versehen, der einen Blick auf das Uhrwerk und den sich bewegenden Rotor zulässt. Die Faszination der Mechanik einer Uhr liegt ganz klar bei Automatikuhr en!
						
				""@de ",," ""Meister Pilot Automatikuhr""@de 00 €""@de ""Junghans Meister Automatikuhr 027/3591.00 nur 2.240"
